Data Logged From Pressure Experiment
Temperature (C),Pressure,Valve State,Time (mS)
0.0,0.17,1.0,705238.0
0.0,0.16,1.0,705316.0
0.0,0.14,1.0,705393.0
0.0,0.16,1.0,705471.0
0.0,0.17,1.0,705548.0
0.0,0.14,1.0,705627.0
0.0,0.16,1.0,705705.0
0.0,0.16,1.0,705782.0
0.0,0.14,1.0,705860.0
0.0,0.14,1.0,705937.0
0.0,0.17,1.0,706015.0
0.0,0.14,1.0,706092.0
0.0,0.14,1.0,706170.0
0.0,0.17,1.0,706249.0
0.0,0.16,1.0,706326.0
0.0,0.16,1.0,706404.0
0.0,0.14,1.0,706481.0
0.0,0.17,1.0,706559.0
0.0,0.14,1.0,706636.0
0.0,0.16,1.0,706714.0
0.0,0.17,1.0,706793.0
0.0,0.14,1.0,706870.0
0.0,0.14,1.0,706948.0
0.0,0.16,1.0,707025.0
0.0,0.16,1.0,707103.0
0.0,0.14,1.0,707180.0
0.0,0.17,1.0,707258.0
0.0,0.16,1.0,707336.0
0.0,0.14,1.0,707414.0
0.0,0.17,1.0,707492.0
0.0,0.16,1.0,707569.0
0.0,0.14,1.0,707647.0
0.0,0.16,1.0,707724.0
0.0,0.17,1.0,707802.0
0.0,0.14,1.0,707880.0
0.0,0.14,1.0,707958.0
0.0,0.17,1.0,708036.0
0.0,0.16,1.0,708113.0
0.0,0.14,1.0,708191.0
0.0,0.17,1.0,708268.0
0.0,0.17,1.0,708346.0
0.0,0.14,1.0,708424.0
0.0,0.16,1.0,708501.0
0.0,0.16,1.0,708580.0
0.0,0.14,1.0,708657.0
0.0,0.16,1.0,708735.0
0.0,0.16,1.0,708812.0
0.0,0.14,1.0,708890.0
0.0,0.14,1.0,708968.0
0.0,0.16,1.0,709045.0
0.0,0.16,1.0,709123.0
83.75,0.14,1.0,709201.0
19.5,0.16,1.0,709279.0
20.25,0.17,1.0,709358.0
19.0,0.14,1.0,709435.0
27.75,0.16,1.0,709514.0
22.0,0.17,1.0,709592.0
22.0,0.16,1.0,709671.0
0.0,0.14,1.0,709748.0
0.0,0.16,1.0,709826.0
0.0,0.16,1.0,709903.0
0.0,0.16,1.0,709982.0
0.0,0.16,1.0,710060.0
0.0,0.17,1.0,710137.0
0.0,0.14,1.0,710215.0
0.0,0.14,1.0,710292.0
0.0,0.16,1.0,710370.0
0.0,0.14,1.0,710447.0
22.0,0.14,1.0,710526.0
0.0,0.16,1.0,710604.0
0.0,0.16,1.0,710681.0
1213.5,0.14,1.0,710760.0
21.25,0.16,1.0,710838.0
21.5,0.16,1.0,710916.0
21.5,0.16,1.0,710994.0
22.0,0.14,1.0,711073.0
21.75,0.16,1.0,711150.0
21.75,0.16,1.0,711229.0
22.0,0.14,1.0,711307.0
22.0,0.14,1.0,711386.0
22.0,0.16,1.0,711463.0
22.25,0.16,1.0,711542.0
22.0,0.16,1.0,711620.0
22.25,0.14,1.0,711698.0
22.25,0.16,1.0,711776.0
22.25,0.16,1.0,711855.0
22.0,0.16,1.0,711932.0
22.25,0.16,1.0,712011.0
22.0,0.16,1.0,712089.0
22.25,0.16,1.0,712168.0
22.25,0.12,1.0,712245.0
22.0,0.16,1.0,712324.0
22.0,0.14,1.0,712402.0
22.0,0.16,1.0,712480.0
22.0,0.16,1.0,712558.0
22.25,0.17,1.0,712637.0
22.25,0.16,1.0,712714.0
22.25,0.16,1.0,712793.0
22.0,0.16,1.0,712871.0
22.0,0.16,1.0,712950.0
22.0,0.14,1.0,713027.0
22.0,0.16,1.0,713106.0
22.0,0.17,1.0,713184.0
0.0,0.14,1.0,713261.0
0.0,0.14,1.0,713340.0
0.0,0.14,1.0,713417.0
0.0,0.16,1.0,713495.0
0.0,0.14,1.0,713572.0
0.0,0.16,1.0,713650.0
0.0,0.16,1.0,713728.0
0.0,0.14,1.0,713805.0
0.0,0.16,1.0,713883.0
0.0,0.17,1.0,713961.0
0.0,0.14,1.0,714039.0
0.0,0.16,1.0,714116.0
0.0,0.16,1.0,714194.0
0.0,0.14,1.0,714272.0
0.0,0.14,1.0,714349.0
0.0,0.16,1.0,714427.0
0.0,0.14,1.0,714504.0
0.0,0.14,1.0,714583.0
0.0,0.16,1.0,714660.0
0.0,0.16,1.0,714738.0
0.0,0.16,1.0,714816.0
0.0,0.16,1.0,714893.0
0.0,0.16,1.0,714971.0
0.0,0.14,1.0,715048.0
0.0,0.16,1.0,715127.0
0.0,0.16,1.0,715204.0
0.0,0.16,1.0,715282.0
0.0,0.16,1.0,715360.0
0.0,0.14,1.0,715437.0
0.0,0.16,1.0,715515.0
0.0,0.16,1.0,715592.0
0.0,0.17,1.0,715670.0
0.0,0.16,1.0,715748.0
0.0,0.16,1.0,715826.0
0.0,0.16,1.0,715904.0
0.0,0.16,1.0,715981.0
0.0,0.16,1.0,716059.0
0.0,0.16,1.0,716136.0
0.0,0.16,1.0,716214.0
0.0,0.14,1.0,716292.0
0.0,0.16,1.0,716370.0
818.0,0.16,1.0,716448.0
21.75,0.14,1.0,716526.0
21.0,0.16,1.0,716604.0
21.75,0.16,1.0,716683.0
0.0,0.16,1.0,716760.0
0.0,0.16,1.0,716838.0
0.0,0.14,1.0,716915.0
22.0,0.16,1.0,716994.0
17.25,0.16,1.0,717072.0
0.0,0.14,1.0,717149.0
0.0,0.16,1.0,717227.0
1769.25,0.16,1.0,717306.0
21.75,0.16,1.0,717383.0
21.75,0.16,1.0,717462.0
21.75,0.16,1.0,717541.0
20.5,0.14,1.0,717618.0
21.75,0.16,1.0,717697.0
22.0,0.16,1.0,717775.0
21.75,0.16,1.0,717854.0
0.0,0.16,1.0,717931.0
0.0,0.14,1.0,718009.0
0.0,0.16,1.0,718086.0
510.5,0.16,1.0,718164.0
20.25,0.14,1.0,718243.0
21.5,0.14,1.0,718320.0
21.75,0.17,1.0,718399.0
21.75,0.16,1.0,718478.0
21.75,0.14,1.0,718556.0
21.5,0.16,1.0,718634.0
21.5,0.14,1.0,718712.0
21.75,0.16,1.0,718791.0
22.0,0.14,1.0,718868.0
22.25,0.16,1.0,718947.0
22.25,0.16,1.0,719025.0
22.25,0.16,1.0,719104.0
0.0,0.17,1.0,719181.0
22.25,0.16,1.0,719259.0
22.0,0.16,1.0,719338.0
22.25,0.14,1.0,719415.0
22.25,0.16,1.0,719494.0
131.0,0.16,1.0,719571.0
23.0,0.14,1.0,719650.0
184.75,0.16,1.0,719728.0
22.0,0.16,1.0,719807.0
22.25,0.16,1.0,719884.0
22.25,0.14,1.0,719963.0
22.25,0.16,1.0,720041.0
22.25,0.14,1.0,720120.0
22.25,0.16,1.0,720197.0
22.25,0.14,1.0,720276.0
22.25,0.16,1.0,720353.0
21.5,0.16,1.0,720432.0
21.25,0.14,1.0,720510.0
21.75,0.16,1.0,720589.0
22.0,0.16,1.0,720666.0
22.25,0.14,1.0,720745.0
22.25,0.16,1.0,720823.0
22.25,0.16,1.0,720902.0
22.25,0.16,1.0,720979.0
22.0,0.16,1.0,721058.0
22.25,0.16,1.0,721135.0
22.25,0.16,1.0,721214.0
22.25,0.16,1.0,721292.0
22.25,0.16,1.0,721371.0
22.25,0.14,1.0,721448.0
22.25,0.16,1.0,721527.0
22.0,0.14,1.0,721605.0
22.25,0.16,1.0,721684.0
22.25,0.16,1.0,721761.0
22.25,0.14,1.0,721840.0
22.25,0.14,1.0,721919.0
22.25,0.16,1.0,721996.0
22.25,0.17,1.0,722075.0
22.25,0.16,1.0,722153.0
22.25,0.14,1.0,722232.0
22.25,0.16,1.0,722309.0
22.25,0.16,1.0,722388.0
22.5,0.14,1.0,722466.0
22.25,0.14,1.0,722544.0
22.25,0.14,1.0,722622.0
22.25,0.14,1.0,722701.0
22.25,0.14,1.0,722778.0
22.25,0.16,1.0,722857.0
22.25,0.16,1.0,722935.0
22.25,0.16,1.0,723014.0
22.25,0.16,1.0,723091.0
22.25,0.16,1.0,723170.0
22.25,0.16,1.0,723248.0
22.25,0.16,1.0,723326.0
22.25,0.16,1.0,723404.0
22.25,0.14,1.0,723483.0
22.5,0.12,1.0,723560.0
22.25,0.14,1.0,723639.0
22.25,0.17,1.0,723717.0
22.25,0.17,1.0,723796.0
22.25,0.16,1.0,723873.0
22.25,0.16,1.0,723952.0
22.25,0.16,1.0,724030.0
22.25,0.16,1.0,724108.0
22.25,0.14,1.0,724186.0
22.25,0.16,1.0,724265.0
22.25,0.17,1.0,724342.0
22.5,0.16,1.0,724421.0
22.25,0.14,1.0,724499.0
22.5,0.17,1.0,724578.0
22.25,0.17,1.0,724655.0
0.0,0.14,1.0,724733.0
22.25,0.16,1.0,724812.0
22.25,0.17,1.0,724889.0
22.25,0.14,1.0,724968.0
22.25,0.14,1.0,725045.0
22.5,0.16,1.0,725124.0
22.5,0.16,1.0,725202.0
22.25,0.16,1.0,725281.0
22.25,0.16,1.0,725358.0
22.25,0.16,1.0,725437.0
22.5,0.14,1.0,725515.0
22.25,0.14,1.0,725594.0
22.25,0.17,1.0,725671.0
22.25,0.17,1.0,725750.0
22.25,0.14,1.0,725827.0
22.25,0.14,1.0,725906.0
22.25,0.17,1.0,725984.0
22.25,0.16,1.0,726063.0
22.25,0.14,1.0,726140.0
22.25,0.16,1.0,726219.0
22.25,0.17,1.0,726297.0
22.25,0.14,1.0,726376.0
22.25,0.14,1.0,726453.0
22.25,0.16,1.0,726532.0
22.25,0.16,1.0,726611.0
22.25,0.14,1.0,726688.0
22.25,0.16,1.0,726767.0
22.25,0.17,1.0,726845.0
22.25,0.16,1.0,726924.0
22.25,0.14,1.0,727001.0
22.25,0.17,1.0,727080.0
22.5,0.16,1.0,727158.0
22.5,0.16,1.0,727236.0
22.5,0.14,1.0,727314.0
22.25,0.16,1.0,727393.0
22.25,0.16,1.0,727470.0
22.25,0.16,1.0,727549.0
22.25,0.16,1.0,727627.0
22.25,0.16,1.0,727706.0
22.25,0.14,1.0,727783.0
22.25,0.16,1.0,727862.0
22.25,0.17,1.0,727940.0
22.25,0.16,1.0,728018.0
0.0,0.14,1.0,728096.0
22.0,0.16,1.0,728173.0
22.0,0.17,1.0,728252.0
22.0,0.16,1.0,728330.0
22.0,0.14,1.0,728409.0
22.0,0.16,1.0,728486.0
22.25,0.16,1.0,728565.0
12.0,0.14,1.0,728643.0
22.25,0.14,1.0,728722.0
129.5,0.16,1.0,728799.0
22.25,0.16,1.0,728878.0
274.0,0.14,1.0,728955.0
22.25,0.17,1.0,729034.0
22.25,0.17,1.0,729112.0
22.25,0.14,1.0,729191.0
22.25,0.14,1.0,729268.0
22.25,0.16,1.0,729347.0
22.25,0.16,1.0,729425.0
22.25,0.14,1.0,729504.0
22.25,0.16,1.0,729581.0
22.25,0.16,1.0,729660.0
22.25,0.16,1.0,729737.0
22.25,0.14,1.0,729816.0
22.25,0.17,1.0,729894.0
22.25,0.17,1.0,729973.0
22.25,0.14,1.0,730050.0
22.25,0.14,1.0,730129.0
22.25,0.16,1.0,730207.0
22.0,0.16,1.0,730286.0
21.5,0.12,1.0,730363.0
0.0,0.16,1.0,730442.0
1663.25,0.16,1.0,730519.0
21.75,0.14,1.0,730598.0
678.25,0.14,1.0,730676.0
22.25,0.16,1.0,730755.0
984.25,0.17,1.0,730832.0
0.0,0.14,1.0,730911.0
22.0,0.16,1.0,730989.0
22.25,0.16,1.0,731068.0
22.25,0.14,1.0,731145.0
22.25,0.14,1.0,731224.0
22.25,0.17,1.0,731301.0
22.25,0.16,1.0,731380.0
22.25,0.16,1.0,731458.0
22.25,0.16,1.0,731537.0
22.25,0.16,1.0,731614.0
22.25,0.16,1.0,731693.0
22.5,0.14,1.0,731771.0
22.25,0.17,1.0,731850.0
22.0,0.17,1.0,731927.0
22.25,0.14,1.0,732006.0
22.25,0.14,1.0,732083.0
22.25,0.16,1.0,732162.0
22.25,0.16,1.0,732240.0
22.25,0.16,1.0,732319.0
22.25,0.14,1.0,732396.0
22.25,0.16,1.0,732475.0
22.25,0.14,1.0,732553.0
22.25,0.14,1.0,732632.0
22.25,0.17,1.0,732709.0
22.25,0.16,1.0,732788.0
22.25,0.16,1.0,732865.0
22.25,0.14,1.0,732944.0
22.25,0.16,1.0,733022.0
22.25,0.16,1.0,733101.0
22.25,0.16,1.0,733178.0
22.25,0.16,1.0,733257.0
22.25,0.16,1.0,733335.0
22.25,0.16,1.0,733414.0
22.25,0.14,1.0,733491.0
22.25,0.16,1.0,733570.0
22.0,0.16,1.0,733647.0
22.0,0.14,1.0,733726.0
22.25,0.16,1.0,733804.0
22.25,0.16,1.0,733883.0
22.25,0.14,1.0,733960.0
22.25,0.16,1.0,734039.0
0.0,0.16,1.0,734117.0
22.25,0.16,1.0,734194.0
22.25,0.14,1.0,734273.0
22.25,0.14,1.0,734351.0
22.25,0.16,1.0,734429.0
22.25,0.16,1.0,734508.0
22.25,0.14,1.0,734586.0
22.25,0.16,1.0,734665.0
22.25,0.16,1.0,734742.0
22.25,0.16,1.0,734821.0
22.25,0.14,1.0,734899.0
22.25,0.17,1.0,734978.0
22.25,0.16,1.0,735055.0
22.5,0.14,1.0,735134.0
22.25,0.14,1.0,735211.0
22.0,0.16,1.0,735290.0
22.25,0.16,1.0,735368.0
22.25,0.14,1.0,735447.0
22.0,0.16,1.0,735524.0
980.0,0.16,1.0,735603.0
22.25,0.14,1.0,735681.0
0.0,0.14,1.0,735758.0
0.0,0.16,1.0,735836.0
0.0,0.16,1.0,735915.0
0.0,0.14,1.0,735992.0
0.0,0.16,1.0,736070.0
0.0,0.14,1.0,736147.0
0.0,0.14,1.0,736225.0
0.0,0.16,1.0,736302.0
0.0,0.14,1.0,736380.0
0.0,0.14,1.0,736457.0
0.0,0.17,1.0,736536.0
0.0,0.16,1.0,736614.0
0.0,0.16,1.0,736691.0
0.0,0.16,1.0,736769.0
0.0,0.16,1.0,736846.0
0.0,0.16,1.0,736924.0
0.0,0.16,1.0,737001.0
0.0,0.16,1.0,737080.0
0.0,0.16,1.0,737158.0
0.0,0.14,1.0,737235.0
0.0,0.16,1.0,737313.0
0.0,0.14,1.0,737390.0
0.0,0.16,1.0,737468.0
0.0,0.16,1.0,737545.0
0.0,0.16,1.0,737623.0
0.0,0.16,1.0,737702.0
0.0,0.14,1.0,737779.0
0.0,0.16,1.0,737857.0
0.0,0.16,1.0,737934.0
0.0,0.16,1.0,738012.0
0.0,0.16,1.0,738089.0
0.0,0.16,1.0,738167.0
0.0,0.14,1.0,738244.0
0.0,0.14,1.0,738323.0
0.0,0.14,1.0,738401.0
0.0,0.14,1.0,738478.0
0.0,0.16,1.0,738556.0
0.0,0.16,1.0,738633.0
0.0,0.14,1.0,738711.0
0.0,0.14,1.0,738788.0
0.0,0.16,1.0,738867.0
0.0,0.14,1.0,738945.0
0.0,0.14,1.0,739022.0
0.0,0.16,1.0,739100.0
0.0,0.14,1.0,739177.0
0.0,0.16,1.0,739255.0
0.0,0.17,1.0,739332.0
0.0,0.14,1.0,739410.0
0.0,0.16,1.0,739489.0
0.0,0.16,1.0,739566.0
0.0,0.16,1.0,739644.0
0.0,0.14,1.0,739721.0
0.0,0.16,1.0,739799.0
0.0,0.16,1.0,739876.0
0.0,0.14,1.0,739954.0
0.0,0.16,1.0,740033.0
0.0,0.16,1.0,740110.0
0.0,0.16,1.0,740188.0
0.0,0.16,1.0,740265.0
0.0,0.16,1.0,740343.0
0.0,0.16,1.0,740420.0
0.0,0.14,1.0,740498.0
0.0,0.16,1.0,740575.0
0.0,0.16,1.0,740654.0
0.0,0.16,1.0,740732.0
0.0,0.16,1.0,740809.0
0.0,0.17,1.0,740887.0
0.0,0.14,1.0,740964.0
0.0,0.14,1.0,741042.0
0.0,0.16,1.0,741119.0
0.0,0.16,1.0,741197.0
0.0,0.16,1.0,741276.0
0.0,0.16,1.0,741353.0
0.0,0.16,1.0,741431.0
0.0,0.16,1.0,741508.0
0.0,0.16,1.0,741586.0
0.0,0.16,1.0,741663.0
0.0,0.14,1.0,741741.0
0.0,0.16,1.0,741820.0
0.0,0.16,1.0,741897.0
0.0,0.14,1.0,741975.0
0.0,0.14,1.0,742052.0
0.0,0.16,1.0,742130.0
0.0,0.16,1.0,742207.0
0.0,0.16,1.0,742285.0
0.0,0.16,1.0,742362.0
0.0,0.14,1.0,742441.0
0.0,0.14,1.0,742519.0
0.0,0.16,1.0,742596.0
0.0,0.17,1.0,742674.0
0.0,0.14,1.0,742751.0
0.0,0.17,1.0,742829.0
0.0,0.14,1.0,742906.0
0.0,0.14,1.0,742985.0
0.0,0.17,1.0,743063.0
0.0,0.16,1.0,743140.0
0.0,0.16,1.0,743218.0
0.0,0.16,1.0,743295.0
0.0,0.14,1.0,743373.0
0.0,0.14,1.0,743450.0
0.0,0.16,1.0,743528.0
0.0,0.16,1.0,743607.0
0.0,0.16,1.0,743684.0
0.0,0.16,1.0,743762.0
0.0,0.16,1.0,743839.0
0.0,0.16,1.0,743917.0
0.0,0.16,1.0,743994.0
0.0,0.16,1.0,744072.0
0.0,0.16,1.0,744149.0
0.0,0.16,1.0,744228.0
0.0,0.16,1.0,744306.0
0.0,0.16,1.0,744383.0
0.0,0.16,1.0,744461.0
0.0,0.16,1.0,744538.0
0.0,0.16,1.0,744616.0
0.0,0.16,1.0,744693.0
0.0,0.14,1.0,744772.0
0.0,0.16,1.0,744850.0
0.0,0.16,1.0,744927.0
0.0,0.16,1.0,745005.0
0.0,0.16,1.0,745082.0
0.0,0.16,1.0,745160.0
0.0,0.14,1.0,745237.0
0.0,0.16,1.0,745315.0
0.0,0.14,1.0,745394.0
0.0,0.16,1.0,745471.0
0.0,0.16,1.0,745549.0
0.0,0.16,1.0,745626.0
0.0,0.16,1.0,745704.0
0.0,0.16,1.0,745781.0
0.0,0.16,1.0,745859.0
0.0,0.16,1.0,745938.0
0.0,0.14,1.0,746015.0
0.0,0.14,1.0,746093.0
0.0,0.16,1.0,746170.0
0.0,0.16,1.0,746248.0
0.0,0.14,1.0,746325.0
0.0,0.16,1.0,746403.0
0.0,0.16,1.0,746480.0
0.0,0.16,1.0,746559.0
0.0,0.16,1.0,746637.0
0.0,0.16,1.0,746714.0
0.0,0.14,1.0,746792.0
0.0,0.16,1.0,746869.0
0.0,0.14,1.0,746947.0
0.0,0.16,1.0,747024.0
0.0,0.16,1.0,747103.0
0.0,0.14,1.0,747181.0
0.0,0.16,1.0,747258.0
0.0,0.14,1.0,747336.0
0.0,0.16,1.0,747413.0
0.0,0.16,1.0,747491.0
0.0,0.14,1.0,747568.0
0.0,0.16,1.0,747646.0
0.0,0.16,1.0,747725.0
0.0,0.14,1.0,747802.0
0.0,0.16,1.0,747880.0
0.0,0.16,1.0,747957.0
0.0,0.16,1.0,748035.0
0.0,0.16,1.0,748112.0
0.0,0.16,1.0,748190.0
0.0,0.16,1.0,748267.0
0.0,0.14,1.0,748346.0
0.0,0.12,1.0,748424.0
0.0,0.14,1.0,748501.0
0.0,0.16,1.0,748579.0
0.0,0.16,1.0,748656.0
0.0,0.14,1.0,748734.0
0.0,0.16,1.0,748811.0
0.0,0.16,1.0,748890.0
0.0,0.16,1.0,748968.0
0.0,0.16,1.0,749045.0
0.0,0.14,1.0,749123.0
0.0,0.16,1.0,749200.0
0.0,0.16,1.0,749278.0
0.0,0.16,1.0,749355.0
0.0,0.16,1.0,749433.0
0.0,0.16,1.0,749512.0
0.0,0.16,1.0,749589.0
0.0,0.14,1.0,749667.0
0.0,0.17,1.0,749744.0
0.0,0.14,1.0,749822.0
0.0,0.14,1.0,749899.0
0.0,0.16,1.0,749977.0
0.0,0.16,1.0,750056.0
0.0,0.16,1.0,750133.0
0.0,0.16,1.0,750211.0
0.0,0.16,1.0,750288.0
0.0,0.16,1.0,750366.0
0.0,0.16,1.0,750443.0
0.0,0.16,1.0,750521.0
0.0,0.16,1.0,750598.0
0.0,0.16,1.0,750677.0
0.0,0.16,1.0,750755.0
0.0,0.14,1.0,750832.0
0.0,0.16,1.0,750910.0
0.0,0.16,1.0,750987.0
0.0,0.14,1.0,751065.0
0.0,0.16,1.0,751142.0
0.0,0.16,1.0,751221.0
0.0,0.16,1.0,751299.0
0.0,0.16,1.0,751376.0
0.0,0.14,1.0,751454.0
0.0,0.16,1.0,751531.0
0.0,0.16,1.0,751609.0
0.0,0.14,1.0,751686.0
0.0,0.16,1.0,751764.0
0.0,0.16,1.0,751843.0
0.0,0.16,1.0,751920.0
0.0,0.16,1.0,751998.0
0.0,0.14,1.0,752075.0
0.0,0.16,1.0,752153.0
0.0,0.14,1.0,752230.0
0.0,0.16,1.0,752308.0
0.0,0.14,1.0,752386.0
0.0,0.16,1.0,752464.0
0.0,0.16,1.0,752542.0
0.0,0.16,1.0,752619.0
0.0,0.16,1.0,752697.0
0.0,0.16,1.0,752774.0
0.0,0.17,1.0,752852.0
0.0,0.16,1.0,752930.0
0.0,0.16,1.0,753008.0
1818.0,0.14,1.0,753086.0
21.75,0.16,1.0,753165.0
0.0,0.16,1.0,753242.0
0.0,0.16,1.0,753320.0
0.0,0.14,1.0,753397.0
1082.0,0.16,1.0,753476.0
20.5,0.16,1.0,753554.0
21.5,0.16,1.0,753633.0
0.0,0.14,1.0,753710.0
0.0,0.16,1.0,753788.0
-16.75,0.17,1.0,753865.0
17.75,0.16,1.0,753944.0
58.75,0.16,1.0,754022.0
490.25,0.17,1.0,754100.0
0.0,0.14,1.0,754178.0
0.0,0.16,1.0,754256.0
22.5,0.16,1.0,754334.0
22.0,0.16,1.0,754412.0
22.25,0.16,1.0,754491.0
58.75,0.16,1.0,754568.0
29.0,0.16,1.0,754647.0
63.5,0.14,1.0,754725.0
21.25,0.16,1.0,754804.0
22.25,0.16,1.0,754881.0
22.25,0.16,1.0,754960.0
22.25,0.16,1.0,755038.0
22.25,0.16,1.0,755116.0
22.25,0.16,1.0,755194.0
22.5,0.16,1.0,755273.0
22.5,0.14,1.0,755350.0
22.5,0.16,1.0,755429.0
22.5,0.16,1.0,755507.0
22.5,0.16,1.0,755586.0
22.5,0.16,1.0,755663.0
22.5,0.17,1.0,755742.0
22.5,0.14,1.0,755820.0
22.5,0.14,1.0,755898.0
22.5,0.16,1.0,755976.0
22.25,0.16,1.0,756055.0
22.25,0.14,1.0,756132.0
22.5,0.16,1.0,756211.0
22.5,0.16,1.0,756289.0
22.5,0.16,1.0,756368.0
22.5,0.16,1.0,756445.0
22.5,0.16,1.0,756524.0
22.5,0.16,1.0,756602.0
0.0,0.14,1.0,756679.0
22.25,0.16,1.0,756758.0
22.5,0.16,1.0,756835.0
22.5,0.16,1.0,756914.0
22.5,0.14,1.0,756992.0
22.5,0.16,1.0,757071.0
22.5,0.16,1.0,757148.0
22.25,0.14,1.0,757227.0
22.5,0.16,1.0,757305.0
22.5,0.17,1.0,757384.0
22.5,0.14,1.0,757461.0
22.5,0.16,1.0,757540.0
22.5,0.16,1.0,757617.0
22.5,0.14,1.0,757696.0
22.25,0.16,1.0,757774.0
22.5,0.14,1.0,757853.0
0.0,0.17,1.0,757930.0
22.25,0.16,1.0,758009.0
22.25,0.16,1.0,758087.0
22.5,0.14,1.0,758166.0
22.25,0.17,1.0,758243.0
22.5,0.14,1.0,758322.0
22.5,0.14,1.0,758399.0
22.5,0.16,1.0,758478.0
22.25,0.16,1.0,758556.0
22.5,0.16,1.0,758635.0
22.5,0.14,1.0,758712.0
22.5,0.16,1.0,758791.0
22.5,0.16,1.0,758869.0
22.5,0.14,1.0,758948.0
22.5,0.16,1.0,759025.0
22.5,0.16,1.0,759104.0
22.5,0.14,1.0,759181.0
22.5,0.14,1.0,759260.0
22.5,0.16,1.0,759338.0
22.25,0.17,1.0,759417.0
22.5,0.14,1.0,759494.0
22.5,0.16,1.0,759573.0
22.5,0.16,1.0,759651.0
22.5,0.16,1.0,759730.0
22.25,0.14,1.0,759807.0
22.5,0.16,1.0,759886.0
22.5,0.16,1.0,759963.0
22.5,0.14,1.0,760042.0
22.25,0.16,1.0,760120.0
22.5,0.16,1.0,760199.0
22.5,0.16,1.0,760276.0
22.5,0.14,1.0,760355.0
22.25,0.16,1.0,760433.0
22.5,0.16,1.0,760512.0
22.25,0.16,1.0,760589.0
22.5,0.14,1.0,760668.0
22.5,0.16,1.0,760745.0
22.5,0.16,1.0,760824.0
22.5,0.16,1.0,760902.0
22.5,0.16,1.0,760981.0
22.5,0.16,1.0,761058.0
22.5,0.16,1.0,761137.0
22.5,0.16,1.0,761215.0
22.5,0.16,1.0,761294.0
22.25,0.16,1.0,761371.0
22.5,0.16,1.0,761450.0
22.25,0.14,1.0,761527.0
22.5,0.16,1.0,761606.0
22.5,0.16,1.0,761684.0
22.25,0.14,1.0,761763.0
22.25,0.17,1.0,761840.0
22.25,0.16,1.0,761919.0
22.5,0.16,1.0,761997.0
22.5,0.14,1.0,762076.0
22.5,0.17,1.0,762153.0
22.5,0.16,1.0,762232.0
22.5,0.16,1.0,762309.0
22.5,0.16,1.0,762388.0
22.5,0.16,1.0,762466.0
22.5,0.16,1.0,762545.0
22.5,0.16,1.0,762622.0
22.5,0.16,1.0,762701.0
22.5,0.17,1.0,762779.0
22.25,0.14,1.0,762858.0
22.5,0.14,1.0,762935.0
22.5,0.16,1.0,763014.0
22.5,0.16,1.0,763091.0
22.5,0.16,1.0,763170.0
22.5,0.16,1.0,763248.0
22.25,0.16,1.0,763327.0
22.25,0.16,1.0,763404.0
22.25,0.14,1.0,763483.0
22.25,0.16,1.0,763561.0
22.25,0.16,1.0,763640.0
22.25,0.14,1.0,763717.0
22.25,0.16,1.0,763796.0
22.25,0.16,1.0,763873.0
22.25,0.14,1.0,763952.0
22.0,0.16,1.0,764030.0
21.75,0.16,1.0,764109.0
21.75,0.16,1.0,764186.0
21.75,0.16,1.0,764265.0
22.0,0.14,1.0,764343.0
21.75,0.16,1.0,764422.0
21.75,0.16,1.0,764499.0
21.25,0.14,1.0,764578.0
21.0,0.16,1.0,764655.0
21.0,0.16,1.0,764734.0
20.5,0.16,1.0,764812.0
20.5,0.14,1.0,764891.0
20.75,0.16,1.0,764968.0
20.25,0.14,1.0,765047.0
20.0,0.16,1.0,765125.0
19.75,0.16,1.0,765204.0
19.5,0.16,1.0,765281.0
19.5,0.14,1.0,765360.0
19.5,0.14,1.0,765437.0
19.5,0.16,1.0,765516.0
19.75,0.17,1.0,765594.0
19.75,0.16,1.0,765673.0
19.5,0.16,1.0,765750.0
19.25,0.16,1.0,765829.0
19.0,0.14,1.0,765907.0
18.75,0.16,1.0,765986.0
18.75,0.16,1.0,766063.0
18.75,0.16,1.0,766142.0
18.75,0.16,1.0,766219.0
18.75,0.17,1.0,766298.0
19.0,0.17,1.0,766376.0
0.0,0.16,1.0,766453.0
19.0,0.14,1.0,766532.0
19.0,0.16,1.0,766610.0
19.0,0.16,1.0,766689.0
19.0,0.14,1.0,766766.0
19.0,0.14,1.0,766845.0
19.0,0.16,1.0,766923.0
19.25,0.16,1.0,767001.0
19.25,0.14,1.0,767079.0
19.25,0.16,1.0,767158.0
19.25,0.16,1.0,767235.0
19.25,0.16,1.0,767314.0
19.0,0.14,1.0,767392.0
19.25,0.16,1.0,767471.0
19.5,0.16,1.0,767548.0
0.0,0.16,1.0,767627.0
19.5,0.16,1.0,767705.0
19.5,0.14,1.0,767783.0
19.5,0.14,1.0,767861.0
19.5,0.16,1.0,767940.0
19.5,0.17,1.0,768017.0
19.5,0.16,1.0,768096.0
19.75,0.16,1.0,768174.0
19.75,0.16,1.0,768253.0
19.5,0.17,1.0,768330.0
19.75,0.16,1.0,768409.0
19.75,0.16,1.0,768487.0
19.5,0.16,1.0,768565.0
19.75,0.17,1.0,768643.0
19.75,0.16,1.0,768722.0
19.75,0.14,1.0,768799.0
19.75,0.16,1.0,768878.0
19.75,0.16,1.0,768956.0
20.0,0.16,1.0,769035.0
20.0,0.16,1.0,769112.0
