Data Logged From Pressure Experiment
Temperature (C),Pressure,Valve State,Time (mS)
24.25,0.0,0.0,162887.0
24.25,0.0,0.0,162966.0
24.25,0.0,0.0,163043.0
24.25,0.0,0.0,163122.0
24.25,0.0,0.0,163200.0
24.5,0.0,0.0,163278.0
24.25,0.0,0.0,163356.0
24.25,0.0,0.0,163435.0
24.25,0.0,0.0,163512.0
24.25,0.0,0.0,163591.0
24.25,0.0,0.0,163669.0
24.25,0.0,0.0,163748.0
24.25,0.0,0.0,163825.0
24.5,0.0,0.0,163904.0
24.5,0.0,0.0,163982.0
24.5,0.0,0.0,164060.0
24.5,0.0,0.0,164138.0
24.5,0.0,0.0,164215.0
24.5,0.0,0.0,164294.0
24.25,0.0,0.0,164372.0
24.25,0.0,0.0,164451.0
24.0,0.0,0.0,164530.0
24.0,0.0,0.0,164607.0
24.0,0.0,0.0,164685.0
24.0,0.0,0.0,164764.0
24.0,0.0,0.0,164841.0
24.25,0.0,0.0,164920.0
24.25,0.0,0.0,164999.0
24.0,0.0,0.0,165076.0
24.0,0.0,0.0,165155.0
23.75,0.0,0.0,165233.0
23.75,0.0,0.0,165312.0
23.5,0.0,0.0,165389.0
23.25,0.0,0.0,165468.0
23.25,0.0,0.0,165546.0
23.25,0.0,0.0,165624.0
23.25,0.0,0.0,165702.0
23.25,0.0,0.0,165781.0
23.5,0.0,0.0,165858.0
23.5,0.0,0.0,165937.0
23.5,0.0,0.0,166015.0
23.5,0.0,0.0,166094.0
23.5,0.0,0.0,166171.0
23.5,0.0,0.0,166249.0
23.25,0.0,0.0,166328.0
23.25,0.0,0.0,166406.0
23.5,0.0,0.0,166484.0
23.25,0.0,0.0,166563.0
23.25,0.0,0.0,166640.0
23.25,0.0,0.0,166719.0
23.25,0.0,0.0,166797.0
23.25,0.0,0.0,166876.0
23.0,0.0,0.0,166953.0
23.0,0.0,0.0,167032.0
23.0,0.0,0.0,167110.0
23.0,0.0,0.0,167188.0
22.75,0.0,0.0,167266.0
23.0,0.0,0.0,167345.0
23.0,0.0,0.0,167422.0
23.0,0.0,0.0,167501.0
23.25,0.0,0.0,167579.0
23.25,0.0,0.0,167658.0
23.25,0.0,0.0,167735.0
23.25,0.0,0.0,167814.0
23.25,0.0,0.0,167892.0
23.25,0.0,0.0,167970.0
23.25,0.0,0.0,168048.0
23.25,0.0,0.0,168127.0
23.25,0.0,0.0,168204.0
23.25,0.0,0.0,168283.0
23.25,0.0,0.0,168361.0
23.25,0.0,0.0,168440.0
23.25,0.0,0.0,168517.0
23.25,0.0,0.0,168596.0
23.25,0.0,0.0,168674.0
23.25,0.0,0.0,168752.0
23.5,0.0,0.0,168830.0
23.75,0.0,0.0,168909.0
23.75,0.0,0.0,168986.0
23.75,0.0,0.0,169065.0
23.75,0.0,0.0,169143.0
24.0,0.0,0.0,169222.0
24.0,0.0,0.0,169299.0
24.0,0.0,0.0,169378.0
24.0,0.0,0.0,169456.0
23.75,0.0,0.0,169534.0
23.75,0.0,0.0,169612.0
23.75,0.0,0.0,169691.0
23.75,0.0,0.0,169768.0
23.75,0.0,0.0,169847.0
23.75,0.0,0.0,169925.0
23.5,0.0,0.0,170004.0
23.5,0.0,0.0,170081.0
23.5,0.0,0.0,170159.0
23.5,0.0,0.0,170238.0
23.5,0.0,0.0,170315.0
23.25,0.0,0.0,170394.0
23.25,0.0,0.0,170471.0
23.25,0.0,0.0,170550.0
23.25,0.0,0.0,170628.0
23.25,0.0,0.0,170707.0
23.0,0.0,0.0,170786.0
23.0,0.0,0.0,170863.0
23.0,0.0,0.0,170942.0
22.75,0.0,0.0,171020.0
22.75,0.0,0.0,171098.0
22.75,0.0,0.0,171176.0
22.75,0.0,0.0,171255.0
22.75,0.0,0.0,171332.0
22.75,0.0,0.0,171411.0
22.75,0.0,0.0,171489.0
22.75,0.0,0.0,171568.0
23.0,0.0,0.0,171645.0
23.0,0.0,0.0,171724.0
23.0,0.0,0.0,171802.0
23.0,0.0,0.0,171880.0
23.0,0.0,0.0,171958.0
22.75,0.0,0.0,172037.0
23.0,0.0,0.0,172114.0
22.75,0.0,0.0,172193.0
22.75,0.0,0.0,172271.0
22.75,0.0,0.0,172350.0
22.75,0.0,0.0,172427.0
22.5,0.0,0.0,172506.0
22.75,0.0,0.0,172584.0
22.5,0.0,0.0,172662.0
22.75,0.0,0.0,172740.0
22.75,0.0,0.0,172819.0
22.75,0.0,0.0,172896.0
22.75,0.0,0.0,172975.0
22.75,0.0,0.0,173053.0
22.75,0.0,0.0,173132.0
22.75,0.0,0.0,173209.0
22.75,0.0,0.0,173288.0
22.75,0.0,0.0,173366.0
22.75,0.0,0.0,173444.0
22.75,0.0,0.0,173522.0
22.75,0.0,0.0,173601.0
22.75,0.0,0.0,173678.0
22.75,0.0,0.0,173757.0
22.75,0.0,0.0,173835.0
22.5,0.0,0.0,173914.0
22.75,0.0,0.0,173991.0
22.5,0.0,0.0,174070.0
22.5,0.0,0.0,174148.0
22.5,0.0,0.0,174226.0
22.5,0.0,0.0,174304.0
22.5,0.0,0.0,174383.0
22.5,0.0,0.0,174460.0
22.5,0.0,0.0,174538.0
22.5,0.0,0.0,174617.0
22.5,0.0,0.0,174694.0
22.5,0.0,0.0,174773.0
22.75,0.0,0.0,174851.0
22.75,0.0,0.0,174930.0
23.0,0.0,0.0,175007.0
23.0,0.0,0.0,175086.0
23.0,0.0,0.0,175163.0
23.25,0.0,0.0,175242.0
23.25,0.0,0.0,175320.0
23.25,0.0,0.0,175399.0
23.25,0.0,0.0,175478.0
23.25,0.0,0.0,175555.0
23.25,0.0,0.0,175634.0
23.25,0.0,0.0,175712.0
23.25,0.0,0.0,175790.0
23.25,0.0,0.0,175868.0
23.25,0.0,0.0,175947.0
23.25,0.0,0.0,176024.0
23.25,0.0,0.0,176103.0
23.25,0.0,0.0,176181.0
23.5,0.0,0.0,176260.0
23.5,0.0,0.0,176337.0
23.75,0.0,0.0,176416.0
23.75,0.0,0.0,176494.0
23.75,0.0,0.0,176572.0
23.5,0.0,0.0,176650.0
23.5,0.0,0.0,176729.0
23.5,0.0,0.0,176806.0
23.25,0.0,0.0,176885.0
23.25,0.0,0.0,176963.0
23.25,0.0,0.0,177042.0
23.0,0.0,0.0,177119.0
23.0,0.0,0.0,177198.0
22.75,0.0,0.0,177276.0
22.75,0.0,0.0,177354.0
22.75,0.0,0.0,177432.0
22.75,0.0,0.0,177511.0
22.75,0.0,0.0,177588.0
22.75,0.0,0.0,177667.0
22.5,0.0,0.0,177745.0
22.5,0.0,0.0,177824.0
22.5,0.0,0.0,177901.0
22.5,0.0,0.0,177980.0
22.5,0.0,0.0,178058.0
22.5,0.0,0.0,178135.0
22.25,0.0,0.0,178214.0
22.5,0.0,0.0,178291.0
22.5,0.0,0.0,178370.0
22.5,0.0,0.0,178448.0
22.5,0.0,0.0,178527.0
22.5,0.0,0.0,178604.0
22.5,0.0,0.0,178683.0
22.5,0.0,0.0,178761.0
22.25,0.0,0.0,178840.0
22.25,0.0,0.0,178917.0
22.25,0.0,0.0,178996.0
22.25,0.0,0.0,179073.0
22.25,0.0,0.0,179152.0
22.25,0.0,0.0,179230.0
22.25,0.0,0.0,179309.0
22.25,0.0,0.0,179386.0
22.5,0.0,0.0,179465.0
22.5,0.0,0.0,179543.0
22.25,0.0,0.0,179622.0
22.25,0.0,0.0,179699.0
22.5,0.0,0.0,179778.0
22.25,0.0,0.0,179855.0
22.25,0.0,0.0,179934.0
22.25,0.0,0.0,180013.0
22.25,0.0,0.0,180091.0
22.25,0.0,0.0,180170.0
22.25,0.0,0.0,180247.0
22.25,0.0,0.0,180326.0
22.25,0.0,0.0,180404.0
22.25,0.0,0.0,180482.0
22.25,0.0,0.0,180560.0
22.25,0.0,0.0,180639.0
22.25,0.0,0.0,180716.0
22.25,0.0,0.0,180795.0
22.5,0.0,0.0,180873.0
22.5,0.0,0.0,180952.0
22.5,0.0,0.0,181029.0
22.5,0.0,0.0,181108.0
22.5,0.0,0.0,181186.0
22.5,0.0,0.0,181264.0
22.5,0.0,0.0,181342.0
22.5,0.0,0.0,181419.0
22.5,0.0,0.0,181498.0
22.5,0.0,0.0,181576.0
22.5,0.0,0.0,181655.0
22.5,0.0,0.0,181732.0
22.5,0.0,0.0,181811.0
22.5,0.0,0.0,181889.0
22.5,0.0,0.0,181968.0
22.5,0.0,0.0,182045.0
22.5,0.0,0.0,182124.0
22.5,0.0,0.0,182201.0
22.5,0.0,0.0,182280.0
22.5,0.0,0.0,182358.0
22.5,0.0,0.0,182437.0
22.75,0.0,0.0,182514.0
22.75,0.0,0.0,182593.0
22.5,0.0,0.0,182671.0
22.5,0.0,0.0,182750.0
22.5,0.0,0.0,182827.0
22.5,0.0,0.0,182906.0
22.5,0.0,0.0,182983.0
22.5,0.0,0.0,183062.0
22.5,0.0,0.0,183140.0
22.75,0.0,0.0,183219.0
22.75,0.0,0.0,183296.0
22.75,0.0,0.0,183375.0
22.75,0.0,0.0,183453.0
22.75,0.0,0.0,183532.0
22.75,0.0,0.0,183609.0
22.75,0.0,0.0,183688.0
22.75,0.0,0.0,183765.0
22.75,0.0,0.0,183844.0
22.5,0.0,0.0,183922.0
22.5,0.0,0.0,184001.0
22.5,0.0,0.0,184078.0
22.5,0.0,0.0,184157.0
22.5,0.0,0.0,184235.0
22.5,0.0,0.0,184314.0
22.5,0.0,0.0,184391.0
22.5,0.0,0.0,184470.0
22.5,0.0,0.0,184547.0
22.5,0.0,0.0,184626.0
22.5,0.0,0.0,184704.0
22.5,0.0,0.0,184783.0
22.5,0.0,0.0,184860.0
22.25,0.0,0.0,184939.0
22.25,0.0,0.0,185017.0
22.25,0.0,0.0,185096.0
22.25,0.0,0.0,185173.0
22.25,0.0,0.0,185252.0
22.25,0.0,0.0,185329.0
22.25,0.0,0.0,185408.0
22.5,0.0,0.0,185486.0
22.5,0.0,0.0,185565.0
22.5,0.0,0.0,185642.0
22.5,0.0,0.0,185721.0
22.5,0.0,0.0,185799.0
22.5,0.0,0.0,185878.0
22.5,0.0,0.0,185955.0
22.5,0.0,0.0,186034.0
22.5,0.0,0.0,186111.0
22.5,0.0,0.0,186190.0
22.5,0.0,0.0,186268.0
22.5,0.0,0.0,186347.0
22.5,0.0,0.0,186424.0
22.5,0.0,0.0,186503.0
22.5,0.0,0.0,186581.0
22.75,0.0,0.0,186660.0
22.5,0.0,0.0,186737.0
22.5,0.0,0.0,186816.0
22.5,0.0,0.0,186893.0
22.5,0.0,0.0,186972.0
22.25,0.0,0.0,187050.0
22.25,0.0,0.0,187129.0
22.5,0.0,0.0,187206.0
22.5,0.0,0.0,187285.0
22.5,0.0,0.0,187363.0
22.5,0.0,0.0,187442.0
22.5,0.0,0.0,187519.0
22.5,0.0,0.0,187598.0
22.5,0.0,0.0,187675.0
22.5,0.0,0.0,187754.0
22.25,0.0,0.0,187832.0
22.25,0.0,0.0,187911.0
22.25,0.0,0.0,187988.0
22.25,0.0,0.0,188067.0
22.5,0.0,0.0,188145.0
22.5,0.0,0.0,188224.0
22.5,0.0,0.0,188301.0
22.5,0.0,0.0,188380.0
22.5,0.0,0.0,188457.0
22.25,0.0,0.0,188536.0
22.25,0.0,0.0,188614.0
22.25,0.0,0.0,188693.0
22.5,0.0,0.0,188770.0
22.25,0.0,0.0,188849.0
22.5,0.0,0.0,188927.0
22.25,0.0,0.0,189006.0
22.5,0.0,0.0,189083.0
22.5,0.0,0.0,189162.0
22.5,0.0,0.0,189239.0
22.5,0.0,0.0,189318.0
22.5,0.0,0.0,189396.0
22.5,0.0,0.0,189475.0
22.5,0.0,0.0,189552.0
22.75,0.0,0.0,189631.0
22.75,0.0,0.0,189709.0
22.5,0.0,0.0,189788.0
22.5,0.0,0.0,189865.0
22.75,0.0,0.0,189944.0
22.75,0.0,0.0,190021.0
22.75,0.0,0.0,190100.0
22.75,0.0,0.0,190178.0
22.75,0.0,0.0,190257.0
22.75,0.0,0.0,190334.0
22.75,0.0,0.0,190413.0
22.75,0.0,0.0,190491.0
22.75,0.0,0.0,190570.0
23.0,0.0,0.0,190647.0
23.0,0.0,0.0,190726.0
23.0,0.0,0.0,190803.0
23.0,0.0,0.0,190882.0
22.75,0.0,0.0,190960.0
23.0,0.0,0.0,191039.0
22.75,0.0,0.0,191116.0
22.75,0.0,0.0,191195.0
22.75,0.0,0.0,191273.0
22.75,0.0,0.0,191352.0
22.75,0.0,0.0,191429.0
22.75,0.0,0.0,191508.0
22.75,0.0,0.0,191585.0
22.75,0.0,0.0,191664.0
22.75,0.0,0.0,191742.0
22.75,0.0,0.0,191821.0
22.75,0.0,0.0,191898.0
22.75,0.0,0.0,191977.0
22.75,0.0,0.0,192055.0
23.0,0.0,0.0,192134.0
23.0,0.0,0.0,192211.0
23.0,0.0,0.0,192290.0
23.25,0.0,0.0,192367.0
23.0,0.0,0.0,192446.0
23.25,0.0,0.0,192524.0
23.25,0.0,0.0,192603.0
23.25,0.0,0.0,192680.0
23.25,0.0,0.0,192759.0
23.25,0.0,0.0,192837.0
23.0,0.0,0.0,192916.0
23.25,0.0,0.0,192993.0
23.25,0.0,0.0,193072.0
23.25,0.0,0.0,193149.0
23.25,0.0,0.0,193228.0
23.25,0.0,0.0,193306.0
23.25,0.0,0.0,193385.0
23.0,0.0,0.0,193462.0
23.0,0.0,0.0,193541.0
23.0,0.0,0.0,193619.0
23.0,0.0,0.0,193698.0
23.0,0.0,0.0,193775.0
23.0,0.0,0.0,193854.0
23.0,0.0,0.0,193931.0
23.0,0.0,0.0,194010.0
22.75,0.0,0.0,194088.0
23.0,0.0,0.0,194167.0
23.0,0.0,0.0,194244.0
23.0,0.0,0.0,194323.0
22.75,0.0,0.0,194401.0
23.0,0.0,0.0,194480.0
22.75,0.0,0.0,194557.0
22.75,0.0,0.0,194636.0
22.75,0.0,0.0,194713.0
22.75,0.0,0.0,194792.0
22.75,0.0,0.0,194870.0
22.75,0.0,0.0,194949.0
23.0,0.0,0.0,195026.0
23.0,0.0,0.0,195105.0
23.0,0.0,0.0,195183.0
22.75,0.0,0.0,195262.0
23.0,0.0,0.0,195339.0
22.75,0.0,0.0,195418.0
22.75,0.0,0.0,195495.0
22.75,0.0,0.0,195574.0
22.75,0.0,0.0,195652.0
22.75,0.0,0.0,195731.0
22.5,0.0,0.0,195808.0
22.75,0.0,0.0,195887.0
22.75,0.0,0.0,195965.0
22.5,0.0,0.0,196044.0
22.75,0.0,0.0,196121.0
22.75,0.0,0.0,196200.0
22.75,0.0,0.0,196277.0
22.75,0.0,0.0,196356.0
22.5,0.0,0.0,196434.0
22.75,0.0,0.0,196513.0
23.0,0.0,0.0,196590.0
23.25,0.0,0.0,196669.0
23.25,0.0,0.0,196747.0
23.5,0.0,0.0,196826.0
23.75,0.0,0.0,196903.0
23.75,0.0,0.0,196982.0
23.75,0.0,0.0,197059.0
23.75,0.0,0.0,197138.0
23.75,0.0,0.0,197216.0
23.75,0.0,0.0,197295.0
24.0,0.0,0.0,197372.0
24.0,0.0,0.0,197451.0
24.0,0.0,0.0,197529.0
24.0,0.0,0.0,197608.0
24.0,0.0,0.0,197685.0
23.75,0.0,0.0,197764.0
24.0,0.0,0.0,197841.0
24.0,0.0,0.0,197920.0
23.75,0.0,0.0,197998.0
23.75,0.0,0.0,198077.0
23.75,0.0,0.0,198154.0
23.75,0.0,0.0,198233.0
23.75,0.0,0.0,198311.0
23.75,0.0,0.0,198390.0
23.75,0.0,0.0,198467.0
23.75,0.0,0.0,198546.0
23.75,0.0,0.0,198623.0
23.75,0.0,0.0,198702.0
23.75,0.0,0.0,198780.0
23.75,0.0,0.0,198859.0
23.75,0.0,0.0,198936.0
23.5,0.0,0.0,199015.0
23.5,0.0,0.0,199093.0
23.75,0.0,0.0,199172.0
23.5,0.0,0.0,199249.0
23.5,0.0,0.0,199328.0
23.75,0.0,0.0,199405.0
23.75,0.0,0.0,199484.0
23.75,0.0,0.0,199562.0
23.5,0.0,0.0,199641.0
23.5,0.0,0.0,199718.0
23.5,0.0,0.0,199797.0
23.5,0.0,0.0,199875.0
23.5,0.0,0.0,199954.0
23.5,0.0,0.0,200031.0
23.5,0.0,0.0,200110.0
23.5,0.0,0.0,200187.0
23.75,0.0,0.0,200266.0
23.75,0.0,0.0,200344.0
23.75,0.0,0.0,200423.0
23.75,0.0,0.0,200500.0
24.0,0.0,0.0,200579.0
23.75,0.0,0.0,200657.0
23.75,0.0,0.0,200736.0
23.75,0.0,0.0,200813.0
23.5,0.0,0.0,200892.0
23.75,0.0,0.0,200969.0
23.5,0.0,0.0,201048.0
23.5,0.0,0.0,201126.0
23.5,0.0,0.0,201205.0
23.5,0.0,0.0,201282.0
23.5,0.0,0.0,201361.0
23.5,0.0,0.0,201439.0
23.5,0.0,0.0,201516.0
23.5,0.0,0.0,201595.0
23.5,0.0,0.0,201673.0
23.5,0.0,0.0,201751.0
23.5,0.0,0.0,201829.0
23.5,0.0,0.0,201908.0
23.5,0.0,0.0,201985.0
23.5,0.0,0.0,202064.0
23.5,0.0,0.0,202142.0
23.5,0.0,0.0,202221.0
23.5,0.0,0.0,202298.0
23.5,0.0,0.0,202377.0
23.5,0.0,0.0,202455.0
23.5,0.0,0.0,202533.0
23.5,0.0,0.0,202611.0
23.5,0.0,0.0,202690.0
23.5,0.0,0.0,202767.0
23.5,0.0,0.0,202846.0
23.5,0.0,0.0,202924.0
23.5,0.0,0.0,203003.0
23.5,0.0,0.0,203080.0
23.5,0.0,0.0,203159.0
23.25,0.0,0.0,203237.0
23.5,0.0,0.0,203315.0
23.25,0.0,0.0,203393.0
23.25,0.0,0.0,203472.0
23.25,0.0,0.0,203549.0
23.25,0.0,0.0,203628.0
23.25,0.0,0.0,203706.0
23.25,0.0,0.0,203785.0
23.25,0.0,0.0,203862.0
23.25,0.0,0.0,203941.0
23.5,0.0,0.0,204019.0
23.25,0.0,0.0,204097.0
23.25,0.0,0.0,204175.0
23.25,0.0,0.0,204254.0
23.0,0.0,0.0,204331.0
23.0,0.0,0.0,204410.0
23.0,0.0,0.0,204488.0
23.0,0.0,0.0,204567.0
23.0,0.0,0.0,204644.0
23.0,0.0,0.0,204723.0
23.0,0.0,0.0,204801.0
23.0,0.0,0.0,204879.0
23.0,0.0,0.0,204957.0
23.0,0.0,0.0,205036.0
23.0,0.0,0.0,205113.0
23.0,0.0,0.0,205192.0
22.75,0.0,0.0,205270.0
22.75,0.0,0.0,205349.0
22.75,0.0,0.0,205426.0
22.75,0.0,0.0,205505.0
22.75,0.0,0.0,205583.0
22.75,0.0,0.0,205661.0
22.75,0.0,0.0,205740.0
22.75,0.0,0.0,205818.0
22.75,0.0,0.0,205897.0
22.5,0.0,0.0,205974.0
22.5,0.0,0.0,206052.0
22.5,0.0,0.0,206131.0
22.5,0.0,0.0,206208.0
22.5,0.0,0.0,206287.0
22.5,0.0,0.0,206365.0
22.5,0.0,0.0,206443.0
22.5,0.0,0.0,206521.0
22.5,0.0,0.0,206600.0
22.5,0.0,0.0,206677.0
22.5,0.0,0.0,206756.0
22.5,0.0,0.0,206834.0
22.5,0.0,0.0,206913.0
22.5,0.0,0.0,206990.0
22.5,0.0,0.0,207069.0
22.5,0.0,0.0,207147.0
22.5,0.0,0.0,207225.0
22.5,0.0,0.0,207303.0
22.5,0.0,0.0,207382.0
22.5,0.0,0.0,207459.0
22.5,0.0,0.0,207538.0
22.5,0.0,0.0,207616.0
22.5,0.0,0.0,207695.0
22.5,0.0,0.0,207772.0
22.5,0.0,0.0,207851.0
22.5,0.0,0.0,207929.0
22.75,0.0,0.0,208007.0
22.5,0.0,0.0,208085.0
22.5,0.0,0.0,208164.0
22.5,0.0,0.0,208241.0
22.75,0.0,0.0,208320.0
22.75,0.0,0.0,208398.0
22.75,0.0,0.0,208477.0
22.75,0.0,0.0,208554.0
22.75,0.0,0.0,208633.0
22.75,0.0,0.0,208711.0
22.75,0.0,0.0,208789.0
22.75,0.0,0.0,208867.0
22.75,0.0,0.0,208946.0
22.75,0.0,0.0,209023.0
23.0,0.0,0.0,209102.0
23.0,0.0,0.0,209180.0
22.75,0.0,0.0,209259.0
22.75,0.0,0.0,209336.0
22.75,0.0,0.0,209415.0
22.75,0.0,0.0,209493.0
23.0,0.0,0.0,209571.0
22.75,0.0,0.0,209649.0
23.0,0.0,0.0,209728.0
23.0,0.0,0.0,209805.0
23.0,0.0,0.0,209884.0
23.0,0.0,0.0,209962.0
23.25,0.0,0.0,210041.0
23.25,0.0,0.0,210118.0
23.25,0.0,0.0,210197.0
23.25,0.0,0.0,210275.0
23.25,0.0,0.0,210353.0
23.5,0.0,0.0,210431.0
23.5,0.0,0.0,210510.0
23.5,0.0,0.0,210587.0
23.5,0.0,0.0,210666.0
23.5,0.0,0.0,210744.0
23.5,0.0,0.0,210823.0
23.5,0.0,0.0,210900.0
23.5,0.0,0.0,210979.0
23.5,0.0,0.0,211057.0
23.25,0.0,0.0,211135.0
23.5,0.0,0.0,211213.0
23.5,0.0,0.0,211292.0
23.5,0.0,0.0,211369.0
23.5,0.0,0.0,211448.0
23.5,0.0,0.0,211526.0
23.25,0.0,0.0,211605.0
23.5,0.0,0.0,211682.0
23.25,0.0,0.0,211761.0
23.25,0.0,0.0,211839.0
23.25,0.0,0.0,211917.0
23.25,0.0,0.0,211995.0
23.25,0.0,0.0,212074.0
23.25,0.0,0.0,212151.0
22.75,0.0,0.0,212230.0
23.25,0.0,0.0,212308.0
23.25,0.0,0.0,212387.0
23.25,0.0,0.0,212464.0
23.25,0.0,0.0,212543.0
23.25,0.0,0.0,212621.0
23.25,0.0,0.0,212699.0
23.25,0.0,0.0,212777.0
23.25,0.0,0.0,212856.0
23.0,0.0,0.0,212933.0
23.25,0.0,0.0,213012.0
23.25,0.0,0.0,213090.0
23.25,0.0,0.0,213169.0
23.25,0.0,0.0,213246.0
22.5,0.0,0.0,213325.0
23.25,0.0,0.0,213403.0
23.25,0.0,0.0,213481.0
23.25,0.0,0.0,213559.0
23.25,0.0,0.0,213638.0
23.25,0.0,0.0,213715.0
23.25,0.0,0.0,213794.0
23.25,0.0,0.0,213872.0
23.0,0.0,0.0,213951.0
23.0,0.0,0.0,214028.0
23.0,0.0,0.0,214107.0
23.0,0.0,0.0,214185.0
23.0,0.0,0.0,214263.0
23.0,0.0,0.0,214341.0
23.0,0.0,0.0,214420.0
23.0,0.0,0.0,214497.0
23.0,0.0,0.0,214576.0
23.0,0.0,0.0,214654.0
23.0,0.0,0.0,214733.0
23.0,0.0,0.0,214810.0
23.0,0.0,0.0,214889.0
23.0,0.0,0.0,214967.0
23.0,0.0,0.0,215045.0
23.0,0.0,0.0,215123.0
23.0,0.0,0.0,215202.0
23.0,0.0,0.0,215279.0
22.75,0.0,0.0,215358.0
22.75,0.0,0.0,215436.0
22.75,0.0,0.0,215515.0
22.75,0.0,0.0,215592.0
22.75,0.0,0.0,215671.0
22.75,0.0,0.0,215749.0
22.75,0.0,0.0,215827.0
22.75,0.0,0.0,215905.0
22.75,0.0,0.0,215984.0
22.75,0.0,0.0,216061.0
22.75,0.0,0.0,216140.0
23.0,0.0,0.0,216218.0
23.0,0.0,0.0,216297.0
23.0,0.0,0.0,216374.0
23.0,0.0,0.0,216453.0
22.75,0.0,0.0,216531.0
22.75,0.0,0.0,216609.0
23.0,0.0,0.0,216687.0
22.75,0.0,0.0,216766.0
22.75,0.0,0.0,216843.0
22.75,0.0,0.0,216922.0
22.75,0.0,0.0,217000.0
22.75,0.0,0.0,217079.0
22.75,0.0,0.0,217156.0
22.75,0.0,0.0,217235.0
22.75,0.0,0.0,217313.0
22.75,0.0,0.0,217391.0
22.75,0.0,0.0,217469.0
22.75,0.0,0.0,217548.0
22.75,0.0,0.0,217625.0
22.75,0.0,0.0,217704.0
22.75,0.0,0.0,217782.0
22.75,0.0,0.0,217861.0
22.75,0.0,0.0,217938.0
22.75,0.0,0.0,218017.0
22.75,0.0,0.0,218095.0
22.75,0.0,0.0,218173.0
23.0,0.0,0.0,218251.0
23.0,0.0,0.0,218330.0
23.0,0.0,0.0,218407.0
23.0,0.0,0.0,218486.0
23.0,0.0,0.0,218564.0
23.0,0.0,0.0,218643.0
23.0,0.0,0.0,218720.0
23.0,0.0,0.0,218799.0
23.0,0.0,0.0,218877.0
23.0,0.0,0.0,218955.0
23.0,0.0,0.0,219033.0
23.0,0.0,0.0,219112.0
22.75,0.0,0.0,219189.0
22.75,0.0,0.0,219268.0
22.75,0.0,0.0,219346.0
22.75,0.0,0.0,219425.0
22.75,0.0,0.0,219502.0
22.75,0.0,0.0,219581.0
22.75,0.0,0.0,219659.0
22.75,0.0,0.0,219737.0
22.75,0.0,0.0,219815.0
22.75,0.0,0.0,219894.0
22.75,0.0,0.0,219971.0
22.75,0.0,0.0,220050.0
22.75,0.0,0.0,220128.0
22.75,0.0,0.0,220207.0
22.75,0.0,0.0,220284.0
22.75,0.0,0.0,220363.0
22.75,0.0,0.0,220441.0
22.75,0.0,0.0,220519.0
22.5,0.0,0.0,220597.0
22.75,0.0,0.0,220676.0
22.75,0.0,0.0,220753.0
22.75,0.0,0.0,220832.0
22.75,0.0,0.0,220910.0
22.75,0.0,0.0,220989.0
22.75,0.0,0.0,221066.0
22.75,0.0,0.0,221145.0
22.75,0.0,0.0,221223.0
22.75,0.0,0.0,221301.0
22.75,0.0,0.0,221379.0
22.75,0.0,0.0,221458.0
22.75,0.0,0.0,221535.0
22.75,0.0,0.0,221614.0
23.0,0.0,0.0,221692.0
23.0,0.0,0.0,221771.0
23.0,0.0,0.0,221848.0
23.0,0.0,0.0,221927.0
23.0,0.0,0.0,222005.0
23.25,0.0,0.0,222083.0
23.25,0.0,0.0,222161.0
23.25,0.0,0.0,222240.0
23.25,0.0,0.0,222317.0
23.25,0.0,0.0,222396.0
23.0,0.0,0.0,222474.0
23.0,0.0,0.0,222553.0
23.0,0.0,0.0,222630.0
23.0,0.0,0.0,222709.0
22.75,0.0,0.0,222787.0
22.75,0.0,0.0,222865.0
22.75,0.0,0.0,222943.0
22.75,0.0,0.0,223022.0
22.5,0.0,0.0,223099.0
22.5,0.0,0.0,223178.0
22.5,0.0,0.0,223256.0
22.5,0.0,0.0,223335.0
22.75,0.0,0.0,223412.0
22.75,0.0,0.0,223491.0
22.75,0.0,0.0,223569.0
23.0,0.0,0.0,223647.0
23.0,0.0,0.0,223725.0
23.0,0.0,0.0,223804.0
23.0,0.0,0.0,223881.0
23.25,0.0,0.0,223960.0
23.25,0.0,0.0,224038.0
23.25,0.0,0.0,224117.0
23.25,0.0,0.0,224194.0
23.25,0.0,0.0,224273.0
23.25,0.0,0.0,224351.0
23.25,0.0,0.0,224429.0
23.25,0.0,0.0,224507.0
23.25,0.0,0.0,224586.0
23.0,0.0,0.0,224663.0
23.0,0.0,0.0,224742.0
23.0,0.0,0.0,224820.0
23.0,0.0,0.0,224899.0
23.0,0.0,0.0,224976.0
22.75,0.0,0.0,225055.0
22.75,0.0,0.0,225133.0
22.75,0.0,0.0,225211.0
22.75,0.0,0.0,225289.0
22.75,0.0,0.0,225368.0
22.75,0.0,0.0,225445.0
22.5,0.0,0.0,225524.0
22.75,0.0,0.0,225602.0
22.75,0.0,0.0,225681.0
22.75,0.0,0.0,225758.0
22.5,0.0,0.0,225837.0
22.5,0.0,0.0,225915.0
22.5,0.0,0.0,225993.0
22.5,0.0,0.0,226071.0
22.5,0.0,0.0,226150.0
22.5,0.0,0.0,226227.0
22.5,0.0,0.0,226305.0
22.5,0.0,0.0,226384.0
22.5,0.0,0.0,226461.0
22.5,0.0,0.0,226540.0
22.5,0.0,0.0,226618.0
22.5,0.0,0.0,226697.0
22.5,0.0,0.0,226774.0
22.75,0.0,0.0,226853.0
22.75,0.0,0.0,226930.0
22.75,0.0,0.0,227009.0
